Origen_Continente;Origen;Destino;Destino_Provincia;Anyo;Mes;Mes_Nombre;Tiempo_Medio_Estancia;Gasto_Medio_Diario_PorVisitante;Total_Turistas;Total_Pernoctaciones
Europa;Polonia;Galicia;Coruña, A;2022;11;Noviembre;6,6;37,15;573;3782
Europa;Polonia;Galicia;Coruña, A;2022;12;Diciembre;6,6;37,15;540;3564
Europa;Portugal;Galicia;Coruña, A;2022;1;Enero;6,4;83,42;2190;14016
Europa;Portugal;Galicia;Coruña, A;2022;2;Febrero;6,3;83,42;2139;13476
Europa;Portugal;Galicia;Coruña, A;2022;3;Marzo;5,8;83,42;3565;20677
Europa;Portugal;Galicia;Coruña, A;2022;4;Abril;4,5;83,42;6046;27207
Europa;Portugal;Galicia;Coruña, A;2022;5;Mayo;5,4;83,42;4067;21962
Europa;Portugal;Galicia;Coruña, A;2022;6;Junio;4,9;83,42;6356;31144
Europa;Portugal;Galicia;Coruña, A;2022;7;Julio;5,2;83,42;6259;32547
Europa;Portugal;Galicia;Coruña, A;2022;8;Agosto;5,4;83,42;8750;47250
Europa;Portugal;Galicia;Coruña, A;2022;9;Septiembre;5,3;83,42;5875;31138
Europa;Portugal;Galicia;Coruña, A;2022;10;Octubre;4,8;83,42;5203;24974
Europa;Portugal;Galicia;Coruña, A;2022;11;Noviembre;5,3;83,42;3111;16488
Europa;Portugal;Galicia;Coruña, A;2022;12;Diciembre;5,8;83,42;4097;23763
Europa;Reino Unido;Galicia;Coruña, A;2022;1;Enero;12,2;61,42;2627;32049
Europa;Reino Unido;Galicia;Coruña, A;2022;2;Febrero;8,4;61,42;1490;12516
Europa;Reino Unido;Galicia;Coruña, A;2022;3;Marzo;8,3;61,42;1877;15579
Europa;Reino Unido;Galicia;Coruña, A;2022;4;Abril;6,5;61,42;4730;30745
Europa;Reino Unido;Galicia;Coruña, A;2022;5;Mayo;6,4;61,42;8074;51674
Europa;Reino Unido;Galicia;Coruña, A;2022;6;Junio;7;61,42;6284;43988
Europa;Reino Unido;Galicia;Coruña, A;2022;7;Julio;6,9;61,42;5665;39089
Europa;Reino Unido;Galicia;Coruña, A;2022;8;Agosto;8,8;61,42;9148;80502
Europa;Reino Unido;Galicia;Coruña, A;2022;9;Septiembre;7,2;61,42;7588;54634
Europa;Reino Unido;Galicia;Coruña, A;2022;10;Octubre;7,3;61,42;7857;57356
Europa;Reino Unido;Galicia;Coruña, A;2022;11;Noviembre;7,1;61,42;2804;19908
Europa;Reino Unido;Galicia;Coruña, A;2022;12;Diciembre;6,2;61,42;2715;16833
Europa;Rumanía;Galicia;Coruña, A;2022;1;Enero;7,1;49,4;79;561
Europa;Rumanía;Galicia;Coruña, A;2022;2;Febrero;6,6;49,4;64;422
Europa;Rumanía;Galicia;Coruña, A;2022;3;Marzo;5,9;49,4;111;655
Europa;Rumanía;Galicia;Coruña, A;2022;4;Abril;8;49,4;98;784
Europa;Rumanía;Galicia;Coruña, A;2022;5;Mayo;6,3;49,4;138;869
Europa;Rumanía;Galicia;Coruña, A;2022;6;Junio;7,9;49,4;152;1201
Europa;Rumanía;Galicia;Coruña, A;2022;7;Julio;8,5;49,4;211;1794
Europa;Rumanía;Galicia;Coruña, A;2022;8;Agosto;8,7;49,4;142;1235
Europa;Rumanía;Galicia;Coruña, A;2022;9;Septiembre;7,8;49,4;182;1420
Europa;Rumanía;Galicia;Coruña, A;2022;10;Octubre;8,2;49,4;222;1820
Europa;Rumanía;Galicia;Coruña, A;2022;11;Noviembre;8,8;49,4;124;1091
Europa;Rumanía;Galicia;Coruña, A;2022;12;Diciembre;8,1;49,4;108;875
Europa;Suecia;Galicia;Coruña, A;2022;1;Enero;11,3;63,26;1162;13131
Europa;Suecia;Galicia;Coruña, A;2022;2;Febrero;12,5;63,26;998;12475
Europa;Suecia;Galicia;Coruña, A;2022;3;Marzo;14,6;63,26;1295;18907
Europa;Suecia;Galicia;Coruña, A;2022;4;Abril;9,9;63,26;1274;12613
Europa;Suecia;Galicia;Coruña, A;2022;5;Mayo;13,4;63,26;1510;20234
Europa;Suecia;Galicia;Coruña, A;2022;6;Junio;10,8;63,26;775;8370
Europa;Suecia;Galicia;Coruña, A;2022;7;Julio;8,8;63,26;1158;10190
Europa;Suecia;Galicia;Coruña, A;2022;8;Agosto;10,7;63,26;1026;10978
Europa;Suecia;Galicia;Coruña, A;2022;9;Septiembre;7,6;63,26;969;7364
Europa;Suecia;Galicia;Coruña, A;2022;10;Octubre;8,2;63,26;906;7429
Europa;Suecia;Galicia;Coruña, A;2022;11;Noviembre;10,1;63,26;316;3192
Europa;Suecia;Galicia;Coruña, A;2022;12;Diciembre;9,3;63,26;536;4985
Europa;Suiza;Galicia;Coruña, A;2022;1;Enero;11,8;128,98;2473;29181
Europa;Suiza;Galicia;Coruña, A;2022;2;Febrero;7,2;128,98;1264;9101
Europa;Suiza;Galicia;Coruña, A;2022;3;Marzo;7,3;128,98;1601;11687
Europa;Suiza;Galicia;Coruña, A;2022;4;Abril;7,2;128,98;2895;20844
Europa;Suiza;Galicia;Coruña, A;2022;5;Mayo;7,8;128,98;2425;18915
Europa;Suiza;Galicia;Coruña, A;2022;6;Junio;8,3;128,98;2586;21464
Europa;Suiza;Galicia;Coruña, A;2022;7;Julio;7,3;128,98;4997;36478
Europa;Suiza;Galicia;Coruña, A;2022;8;Agosto;11,4;128,98;8446;96284
Europa;Suiza;Galicia;Coruña, A;2022;9;Septiembre;8,7;128,98;3701;32199
Europa;Suiza;Galicia;Coruña, A;2022;10;Octubre;8;128,98;3375;27000
Europa;Suiza;Galicia;Coruña, A;2022;11;Noviembre;7,4;128,98;1530;11322
Europa;Suiza;Galicia;Coruña, A;2022;12;Diciembre;7,2;128,98;1585;11412
Europa;Turquía;Galicia;Coruña, A;2022;1;Enero;7,6;74,09;89;676
Europa;Turquía;Galicia;Coruña, A;2022;2;Febrero;5,5;74,09;66;363
Europa;Turquía;Galicia;Coruña, A;2022;3;Marzo;4,5;74,09;119;536
Europa;Turquía;Galicia;Coruña, A;2022;4;Abril;5;74,09;116;580
Europa;Turquía;Galicia;Coruña, A;2022;5;Mayo;4,9;74,09;156;764
Europa;Turquía;Galicia;Coruña, A;2022;6;Junio;4,5;74,09;172;774
Europa;Turquía;Galicia;Coruña, A;2022;7;Julio;5,6;74,09;173;969
Europa;Turquía;Galicia;Coruña, A;2022;8;Agosto;6;74,09;140;840
Europa;Turquía;Galicia;Coruña, A;2022;9;Septiembre;4,1;74,09;177;726
Europa;Turquía;Galicia;Coruña, A;2022;10;Octubre;4;74,09;165;660
Europa;Turquía;Galicia;Coruña, A;2022;11;Noviembre;4,4;74,09;177;779
Europa;Turquía;Galicia;Coruña, A;2022;12;Diciembre;4,9;74,09;176;862
Europa;Alemania;Galicia;Coruña, A;2020;1;Enero;19,3;65,52;3480;67164
Europa;Alemania;Galicia;Coruña, A;2020;2;Febrero;15,5;65,52;2576;39928
Europa;Alemania;Galicia;Coruña, A;2020;3;Marzo;23,1;65,52;3059;70663
Europa;Alemania;Galicia;Coruña, A;2020;4;Abril;21,1;65,52;1291;27240
Europa;Alemania;Galicia;Coruña, A;2020;5;Mayo;24,2;65,52;1088;26330
Europa;Alemania;Galicia;Coruña, A;2020;6;Junio;11,5;65,52;1585;18228
Europa;Alemania;Galicia;Coruña, A;2020;7;Julio;17,8;65,52;2751;48968
Europa;Alemania;Galicia;Coruña, A;2020;8;Agosto;19,7;65,52;3881;76456
Europa;Alemania;Galicia;Coruña, A;2020;9;Septiembre;20,2;65,52;2071;41834
Europa;Alemania;Galicia;Coruña, A;2020;10;Octubre;26,1;65,52;2019;52696
Europa;Alemania;Galicia;Coruña, A;2020;11;Noviembre;21,6;65,52;1909;41234
Europa;Alemania;Galicia;Coruña, A;2020;12;Diciembre;21,9;65,52;1679;36770
Europa;Andorra;Galicia;Coruña, A;2020;1;Enero;10,4;64,16;40;416
Europa;Andorra;Galicia;Coruña, A;2020;7;Julio;6,5;64,16;42;273
Europa;Andorra;Galicia;Coruña, A;2020;8;Agosto;10,9;64,16;119;1297
Europa;Andorra;Galicia;Coruña, A;2020;9;Septiembre;8;64,16;52;416
Europa;Andorra;Galicia;Coruña, A;2020;10;Octubre;10,6;64,16;38;403
Europa;Austria;Galicia;Coruña, A;2020;1;Enero;11,6;63,93;338;3921
Europa;Austria;Galicia;Coruña, A;2020;2;Febrero;13,8;63,93;315;4347
Europa;Austria;Galicia;Coruña, A;2020;3;Marzo;22,4;63,93;257;5757
Europa;Austria;Galicia;Coruña, A;2020;5;Mayo;8,9;63,93;46;409
Europa;Austria;Galicia;Coruña, A;2020;6;Junio;7;63,93;64;448
Europa;Austria;Galicia;Coruña, A;2020;7;Julio;15,6;63,93;614;9578
Europa;Austria;Galicia;Coruña, A;2020;8;Agosto;17,5;63,93;614;10745
Europa;Austria;Galicia;Coruña, A;2020;9;Septiembre;11,9;63,93;404;4808
Europa;Austria;Galicia;Coruña, A;2020;10;Octubre;18;63,93;445;8010
Europa;Austria;Galicia;Coruña, A;2020;11;Noviembre;11,3;63,93;296;3345
Europa;Austria;Galicia;Coruña, A;2020;12;Diciembre;17,9;63,93;226;4045
Europa;Bélgica;Galicia;Coruña, A;2020;1;Enero;12;58,13;904;10848
Europa;Bélgica;Galicia;Coruña, A;2020;2;Febrero;13,4;58,13;969;12985
Europa;Bélgica;Galicia;Coruña, A;2020;3;Marzo;11,2;58,13;610;6832
Europa;Bélgica;Galicia;Coruña, A;2020;4;Abril;14;58,13;261;3654
Europa;Bélgica;Galicia;Coruña, A;2020;5;Mayo;14;58,13;440;6160
Europa;Bélgica;Galicia;Coruña, A;2020;6;Junio;8,6;58,13;475;4085
Europa;Bélgica;Galicia;Coruña, A;2020;7;Julio;15,9;58,13;1532;24359
Europa;Bélgica;Galicia;Coruña, A;2020;8;Agosto;14,8;58,13;1526;22585
Europa;Bélgica;Galicia;Coruña, A;2020;9;Septiembre;15,2;58,13;1048;15930
Europa;Bélgica;Galicia;Coruña, A;2020;10;Octubre;15,3;58,13;900;13770
Europa;Bélgica;Galicia;Coruña, A;2020;11;Noviembre;15,4;58,13;986;15184
Europa;Bélgica;Galicia;Coruña, A;2020;12;Diciembre;12,8;58,13;920;11776
Europa;Dinamarca;Galicia;Coruña, A;2020;1;Enero;13,3;48,68;340;4522
Europa;Dinamarca;Galicia;Coruña, A;2020;2;Febrero;14,9;48,68;309;4604
Europa;Dinamarca;Galicia;Coruña, A;2020;3;Marzo;17;48,68;283;4811
Europa;Dinamarca;Galicia;Coruña, A;2020;4;Abril;18,3;48,68;134;2452
Europa;Dinamarca;Galicia;Coruña, A;2020;5;Mayo;12,3;48,68;127;1562
Europa;Dinamarca;Galicia;Coruña, A;2020;6;Junio;8,5;48,68;210;1785
Europa;Dinamarca;Galicia;Coruña, A;2020;7;Julio;14,8;48,68;367;5432
Europa;Dinamarca;Galicia;Coruña, A;2020;8;Agosto;14,9;48,68;395;5886
Europa;Dinamarca;Galicia;Coruña, A;2020;9;Septiembre;13,1;48,68;308;4035
Europa;Dinamarca;Galicia;Coruña, A;2020;10;Octubre;16,1;48,68;321;5168
Europa;Dinamarca;Galicia;Coruña, A;2020;11;Noviembre;15,5;48,68;285;4418
Europa;Dinamarca;Galicia;Coruña, A;2020;12;Diciembre;12,8;48,68;457;5850
Europa;Finlandia;Galicia;Coruña, A;2020;1;Enero;7;37,66;93;651
Europa;Finlandia;Galicia;Coruña, A;2020;2;Febrero;7;37,66;52;364
Europa;Finlandia;Galicia;Coruña, A;2020;3;Marzo;7,7;37,66;46;354
Europa;Finlandia;Galicia;Coruña, A;2020;4;Abril;4,5;37,66;31;140
Europa;Finlandia;Galicia;Coruña, A;2020;5;Mayo;5,8;37,66;34;197
Europa;Finlandia;Galicia;Coruña, A;2020;7;Julio;6,3;37,66;42;265
Europa;Finlandia;Galicia;Coruña, A;2020;9;Septiembre;6,6;37,66;39;257
Europa;Finlandia;Galicia;Coruña, A;2020;11;Noviembre;7;37,66;30;210
Europa;Francia;Galicia;Coruña, A;2020;1;Enero;13,7;55,38;5010;68637
Europa;Francia;Galicia;Coruña, A;2020;2;Febrero;12;55,38;4443;53316
Europa;Francia;Galicia;Coruña, A;2020;3;Marzo;18;55,38;4640;83520
Europa;Francia;Galicia;Coruña, A;2020;4;Abril;18,4;55,38;1676;30838
Europa;Francia;Galicia;Coruña, A;2020;5;Mayo;17,5;55,38;2442;42735
Europa;Francia;Galicia;Coruña, A;2020;6;Junio;8,6;55,38;3386;29120
Europa;Francia;Galicia;Coruña, A;2020;7;Julio;13,1;55,38;5982;78364
Europa;Francia;Galicia;Coruña, A;2020;8;Agosto;13,9;55,38;8572;119151
Europa;Francia;Galicia;Coruña, A;2020;9;Septiembre;14,9;55,38;5290;78821
Europa;Francia;Galicia;Coruña, A;2020;10;Octubre;15,7;55,38;5237;82221
Europa;Francia;Galicia;Coruña, A;2020;11;Noviembre;16,8;55,38;3726;62597
Europa;Francia;Galicia;Coruña, A;2020;12;Diciembre;15,7;55,38;4754;74638
Europa;Irlanda;Galicia;Coruña, A;2020;1;Enero;7;37,2;309;2163
Europa;Irlanda;Galicia;Coruña, A;2020;2;Febrero;4,6;37,2;214;984
Europa;Irlanda;Galicia;Coruña, A;2020;3;Marzo;8,2;37,2;206;1689
Europa;Irlanda;Galicia;Coruña, A;2020;4;Abril;9,5;37,2;53;504
Europa;Irlanda;Galicia;Coruña, A;2020;5;Mayo;14,2;37,2;64;909
Europa;Irlanda;Galicia;Coruña, A;2020;6;Junio;6,4;37,2;43;275
Europa;Irlanda;Galicia;Coruña, A;2020;7;Julio;9,4;37,2;94;884
Europa;Irlanda;Galicia;Coruña, A;2020;8;Agosto;14,4;37,2;180;2592
Europa;Irlanda;Galicia;Coruña, A;2020;9;Septiembre;15,1;37,2;118;1782
Europa;Irlanda;Galicia;Coruña, A;2020;10;Octubre;12,5;37,2;95;1188
Europa;Irlanda;Galicia;Coruña, A;2020;11;Noviembre;16,7;37,2;79;1319
Europa;Irlanda;Galicia;Coruña, A;2020;12;Diciembre;14,2;37,2;87;1235
Europa;Italia;Galicia;Coruña, A;2020;1;Enero;9,5;45,35;1577;14982
Europa;Italia;Galicia;Coruña, A;2020;2;Febrero;9,3;45,35;1091;10146
Europa;Italia;Galicia;Coruña, A;2020;3;Marzo;15,5;45,35;821;12726
Europa;Italia;Galicia;Coruña, A;2020;4;Abril;15,3;45,35;356;5447
Europa;Italia;Galicia;Coruña, A;2020;5;Mayo;16;45,35;358;5728
Europa;Italia;Galicia;Coruña, A;2020;6;Junio;8,7;45,35;440;3828
Europa;Italia;Galicia;Coruña, A;2020;7;Julio;11,5;45,35;1025;11788
Europa;Italia;Galicia;Coruña, A;2020;8;Agosto;12,4;45,35;1697;21043
Europa;Italia;Galicia;Coruña, A;2020;9;Septiembre;13,5;45,35;866;11691
Europa;Italia;Galicia;Coruña, A;2020;10;Octubre;13,7;45,35;751;10289
Europa;Italia;Galicia;Coruña, A;2020;11;Noviembre;14,7;45,35;504;7409
Europa;Italia;Galicia;Coruña, A;2020;12;Diciembre;16,3;45,35;570;9291
Europa;Noruega;Galicia;Coruña, A;2020;1;Enero;10,3;58,49;133;1370
Europa;Noruega;Galicia;Coruña, A;2020;2;Febrero;12,1;58,49;72;871
Europa;Noruega;Galicia;Coruña, A;2020;3;Marzo;5;58,49;127;635
Europa;Noruega;Galicia;Coruña, A;2020;7;Julio;8,6;58,49;45;387
Europa;Noruega;Galicia;Coruña, A;2020;8;Agosto;14,4;58,49;69;994
Europa;Noruega;Galicia;Coruña, A;2020;9;Septiembre;10,8;58,49;43;464
Europa;Noruega;Galicia;Coruña, A;2020;12;Diciembre;8,4;58,49;31;260
Europa;Países Bajos;Galicia;Coruña, A;2020;1;Enero;11,7;47,46;3763;44027
Europa;Países Bajos;Galicia;Coruña, A;2020;2;Febrero;10,7;47,46;3084;32999
Europa;Países Bajos;Galicia;Coruña, A;2020;3;Marzo;18,3;47,46;3619;66228
Europa;Países Bajos;Galicia;Coruña, A;2020;4;Abril;15,3;47,46;1925;29453
Europa;Países Bajos;Galicia;Coruña, A;2020;5;Mayo;13,6;47,46;2441;33198
Europa;Países Bajos;Galicia;Coruña, A;2020;6;Junio;7,6;47,46;2993;22747
Europa;Países Bajos;Galicia;Coruña, A;2020;7;Julio;13,8;47,46;4337;59851
Europa;Países Bajos;Galicia;Coruña, A;2020;8;Agosto;15,3;47,46;4899;74955
Europa;Países Bajos;Galicia;Coruña, A;2020;9;Septiembre;14,6;47,46;3800;55480
Europa;Países Bajos;Galicia;Coruña, A;2020;10;Octubre;17,4;47,46;3839;66799
Europa;Países Bajos;Galicia;Coruña, A;2020;11;Noviembre;16,8;47,46;3224;54163
Europa;Países Bajos;Galicia;Coruña, A;2020;12;Diciembre;15,6;47,46;3905;60918
Europa;Polonia;Galicia;Coruña, A;2020;1;Enero;8,3;29,27;494;4100
Europa;Polonia;Galicia;Coruña, A;2020;2;Febrero;8,1;29,27;500;4050
Europa;Polonia;Galicia;Coruña, A;2020;3;Marzo;8,4;29,27;414;3478
Europa;Polonia;Galicia;Coruña, A;2020;4;Abril;7,6;29,27;188;1429
Europa;Polonia;Galicia;Coruña, A;2020;5;Mayo;6,9;29,27;173;1194
Europa;Polonia;Galicia;Coruña, A;2020;6;Junio;5,5;29,27;267;1469
Europa;Polonia;Galicia;Coruña, A;2020;7;Julio;7,9;29,27;379;2994
Europa;Polonia;Galicia;Coruña, A;2020;8;Agosto;9,5;29,27;518;4921
Europa;Polonia;Galicia;Coruña, A;2020;9;Septiembre;7,5;29,27;411;3083
Europa;Polonia;Galicia;Coruña, A;2020;10;Octubre;7,8;29,27;327;2551
Europa;Polonia;Galicia;Coruña, A;2020;11;Noviembre;8,7;29,27;240;2088
Europa;Polonia;Galicia;Coruña, A;2020;12;Diciembre;8,5;29,27;263;2236
Europa;Portugal;Galicia;Coruña, A;2020;1;Enero;4,8;53,48;4295;20616
Europa;Portugal;Galicia;Coruña, A;2020;2;Febrero;4,5;53,48;5009;22541
Europa;Portugal;Galicia;Coruña, A;2020;3;Marzo;10,7;53,48;2208;23626
Europa;Portugal;Galicia;Coruña, A;2020;4;Abril;10;53,48;453;4530
Europa;Portugal;Galicia;Coruña, A;2020;5;Mayo;9,9;53,48;589;5831
Europa;Portugal;Galicia;Coruña, A;2020;6;Junio;8,2;53,48;735;6027
Europa;Portugal;Galicia;Coruña, A;2020;7;Julio;6,4;53,48;2393;15315
Europa;Portugal;Galicia;Coruña, A;2020;8;Agosto;7,4;53,48;3605;26677
Europa;Portugal;Galicia;Coruña, A;2020;9;Septiembre;7,4;53,48;2579;19085
Europa;Portugal;Galicia;Coruña, A;2020;10;Octubre;8,4;53,48;2217;18623
Europa;Portugal;Galicia;Coruña, A;2020;11;Noviembre;12;53,48;911;10932
Europa;Portugal;Galicia;Coruña, A;2020;12;Diciembre;12,8;53,48;1321;16909
Europa;Reino Unido;Galicia;Coruña, A;2020;1;Enero;8,6;49,46;3774;32456
Europa;Reino Unido;Galicia;Coruña, A;2020;2;Febrero;6,2;49,46;2576;15971
Europa;Reino Unido;Galicia;Coruña, A;2020;3;Marzo;8,8;49,46;1740;15312
Europa;Reino Unido;Galicia;Coruña, A;2020;4;Abril;11,9;49,46;614;7307
Europa;Reino Unido;Galicia;Coruña, A;2020;5;Mayo;14,1;49,46;601;8474
Europa;Reino Unido;Galicia;Coruña, A;2020;6;Junio;7,4;49,46;631;4669
Europa;Reino Unido;Galicia;Coruña, A;2020;7;Julio;9,2;49,46;1717;15796
Europa;Reino Unido;Galicia;Coruña, A;2020;8;Agosto;14,1;49,46;2772;39085
Europa;Reino Unido;Galicia;Coruña, A;2020;9;Septiembre;14,3;49,46;1790;25597
Europa;Reino Unido;Galicia;Coruña, A;2020;10;Octubre;13,2;49,46;1157;15272
Europa;Reino Unido;Galicia;Coruña, A;2020;11;Noviembre;12,5;49,46;1012;12650
Europa;Reino Unido;Galicia;Coruña, A;2020;12;Diciembre;11,7;49,46;1248;14602
Europa;Rumanía;Galicia;Coruña, A;2020;1;Enero;8,5;40,66;107;910
Europa;Rumanía;Galicia;Coruña, A;2020;2;Febrero;9,2;40,66;140;1288
Europa;Rumanía;Galicia;Coruña, A;2020;3;Marzo;11;40,66;83;913
Europa;Rumanía;Galicia;Coruña, A;2020;4;Abril;8,2;40,66;51;418
Europa;Rumanía;Galicia;Coruña, A;2020;5;Mayo;7,6;40,66;40;304
Europa;Rumanía;Galicia;Coruña, A;2020;6;Junio;5;40,66;77;385
Europa;Rumanía;Galicia;Coruña, A;2020;7;Julio;7,7;40,66;90;693
Europa;Rumanía;Galicia;Coruña, A;2020;8;Agosto;9,3;40,66;69;642
Europa;Rumanía;Galicia;Coruña, A;2020;9;Septiembre;6,7;40,66;100;670
Europa;Rumanía;Galicia;Coruña, A;2020;10;Octubre;6,8;40,66;75;510
Europa;Rumanía;Galicia;Coruña, A;2020;11;Noviembre;8;40,66;66;528
Europa;Rumanía;Galicia;Coruña, A;2020;12;Diciembre;9,7;40,66;63;611
Europa;Rusia;Galicia;Coruña, A;2020;1;Enero;4,3;48,11;171;735
Europa;Rusia;Galicia;Coruña, A;2020;2;Febrero;4,5;48,11;134;603
Europa;Rusia;Galicia;Coruña, A;2020;3;Marzo;5,4;48,11;146;788
Europa;Rusia;Galicia;Coruña, A;2020;4;Abril;5,9;48,11;63;372
Europa;Rusia;Galicia;Coruña, A;2020;5;Mayo;5,6;48,11;70;392
Europa;Rusia;Galicia;Coruña, A;2020;6;Junio;4;48,11;84;336
Europa;Rusia;Galicia;Coruña, A;2020;7;Julio;6,4;48,11;99;634
Europa;Rusia;Galicia;Coruña, A;2020;8;Agosto;6;48,11;81;486
Europa;Rusia;Galicia;Coruña, A;2020;9;Septiembre;5,1;48,11;83;423
Europa;Rusia;Galicia;Coruña, A;2020;10;Octubre;5,7;48,11;90;513
Europa;Rusia;Galicia;Coruña, A;2020;11;Noviembre;5,3;48,11;85;451
Europa;Rusia;Galicia;Coruña, A;2020;12;Diciembre;6,2;48,11;89;552
Europa;Suecia;Galicia;Coruña, A;2020;1;Enero;18;45,13;1408;25344
Europa;Suecia;Galicia;Coruña, A;2020;2;Febrero;15,9;45,13;1363;21672
Europa;Suecia;Galicia;Coruña, A;2020;3;Marzo;20,2;45,13;1457;29431
Europa;Suecia;Galicia;Coruña, A;2020;4;Abril;14,8;45,13;845;12506
Europa;Suecia;Galicia;Coruña, A;2020;5;Mayo;12;45,13;914;10968
Europa;Suecia;Galicia;Coruña, A;2020;6;Junio;8,4;45,13;1103;9265
Europa;Suecia;Galicia;Coruña, A;2020;7;Julio;18,7;45,13;1567;29303
Europa;Suecia;Galicia;Coruña, A;2020;8;Agosto;17,1;45,13;1506;25753
Europa;Suecia;Galicia;Coruña, A;2020;9;Septiembre;13,2;45,13;1464;19325
Europa;Suecia;Galicia;Coruña, A;2020;10;Octubre;18;45,13;1473;26514
Europa;Suecia;Galicia;Coruña, A;2020;11;Noviembre;14,4;45,13;1215;17496
Europa;Suecia;Galicia;Coruña, A;2020;12;Diciembre;17,1;45,13;1347;23034
Europa;Suiza;Galicia;Coruña, A;2020;1;Enero;10,8;119,18;2924;31579
Europa;Suiza;Galicia;Coruña, A;2020;2;Febrero;8,1;119,18;1468;11891
Europa;Suiza;Galicia;Coruña, A;2020;3;Marzo;8;119,18;826;6608
Europa;Suiza;Galicia;Coruña, A;2020;4;Abril;14,6;119,18;164;2394
Europa;Suiza;Galicia;Coruña, A;2020;5;Mayo;15,3;119,18;222;3397
Europa;Suiza;Galicia;Coruña, A;2020;6;Junio;8,2;119,18;227;1861
Europa;Suiza;Galicia;Coruña, A;2020;7;Julio;8,3;119,18;2214;18376
Europa;Suiza;Galicia;Coruña, A;2020;8;Agosto;12,4;119,18;3646;45210
Europa;Suiza;Galicia;Coruña, A;2020;9;Septiembre;15,1;119,18;582;8788
Europa;Suiza;Galicia;Coruña, A;2020;10;Octubre;13,2;119,18;426;5623
Europa;Suiza;Galicia;Coruña, A;2020;11;Noviembre;13,3;119,18;329;4376
Europa;Suiza;Galicia;Coruña, A;2020;12;Diciembre;8,7;119,18;711;6186
Europa;Turquía;Galicia;Coruña, A;2020;1;Enero;4,3;63,46;190;817
Europa;Turquía;Galicia;Coruña, A;2020;2;Febrero;4,4;63,46;178;783
Europa;Turquía;Galicia;Coruña, A;2020;3;Marzo;5;63,46;83;415
Europa;Turquía;Galicia;Coruña, A;2020;4;Abril;9,3;63,46;51;474
Europa;Turquía;Galicia;Coruña, A;2020;5;Mayo;7,6;63,46;45;342
Europa;Turquía;Galicia;Coruña, A;2020;7;Julio;6,5;63,46;75;488
Europa;Turquía;Galicia;Coruña, A;2020;8;Agosto;6,7;63,46;67;449
Europa;Turquía;Galicia;Coruña, A;2020;9;Septiembre;6,6;63,46;81;535
Europa;Turquía;Galicia;Coruña, A;2020;10;Octubre;5,8;63,46;68;394
Europa;Turquía;Galicia;Coruña, A;2020;11;Noviembre;6,2;63,46;74;459
Europa;Turquía;Galicia;Coruña, A;2020;12;Diciembre;5,7;63,46;77;439
Europa;Alemania;Galicia;Coruña, A;2019;7;Julio;8,7;92,94;6054;52670
Europa;Alemania;Galicia;Coruña, A;2019;8;Agosto;14,9;92,94;9616;143278
Europa;Alemania;Galicia;Coruña, A;2019;9;Septiembre;10,6;92,94;9195;97467
Europa;Alemania;Galicia;Coruña, A;2019;10;Octubre;11,6;92,94;7850;91060
Europa;Alemania;Galicia;Coruña, A;2019;11;Noviembre;17,5;92,94;3326;58205
Europa;Alemania;Galicia;Coruña, A;2019;12;Diciembre;18,9;92,94;2826;53411
Europa;Andorra;Galicia;Coruña, A;2019;7;Julio;6,8;75,99;77;524
Europa;Andorra;Galicia;Coruña, A;2019;8;Agosto;9,9;75,99;152;1505
Europa;Andorra;Galicia;Coruña, A;2019;9;Septiembre;8,9;75,99;57;507
Europa;Andorra;Galicia;Coruña, A;2019;10;Octubre;6,3;75,99;55;347
Europa;Andorra;Galicia;Coruña, A;2019;11;Noviembre;5,2;75,99;57;296
Europa;Austria;Galicia;Coruña, A;2019;7;Julio;6,9;92,47;2015;13904
Europa;Austria;Galicia;Coruña, A;2019;8;Agosto;15;92,47;2437;36555
Europa;Austria;Galicia;Coruña, A;2019;9;Septiembre;10,3;92,47;2269;23371
Europa;Austria;Galicia;Coruña, A;2019;10;Octubre;14,3;92,47;1532;21908
Europa;Austria;Galicia;Coruña, A;2019;11;Noviembre;19,7;92,47;540;10638
Europa;Austria;Galicia;Coruña, A;2019;12;Diciembre;16,6;92,47;453;7520
Europa;Bélgica;Galicia;Coruña, A;2019;7;Julio;7,4;74,65;1475;10915
Europa;Bélgica;Galicia;Coruña, A;2019;8;Agosto;11,6;74,65;1929;22376
Europa;Bélgica;Galicia;Coruña, A;2019;9;Septiembre;9,1;74,65;1312;11939
Europa;Bélgica;Galicia;Coruña, A;2019;10;Octubre;9,1;74,65;1187;10802
Europa;Bélgica;Galicia;Coruña, A;2019;11;Noviembre;10;74,65;757;7570
Europa;Bélgica;Galicia;Coruña, A;2019;12;Diciembre;11,9;74,65;964;11472
Europa;Dinamarca;Galicia;Coruña, A;2019;7;Julio;9;62,97;534;4806
Europa;Dinamarca;Galicia;Coruña, A;2019;8;Agosto;11,6;62,97;645;7482
Europa;Dinamarca;Galicia;Coruña, A;2019;9;Septiembre;8,2;62,97;878;7200
Europa;Dinamarca;Galicia;Coruña, A;2019;10;Octubre;10,6;62,97;623;6604
Europa;Dinamarca;Galicia;Coruña, A;2019;11;Noviembre;11,9;62,97;395;4701
Europa;Dinamarca;Galicia;Coruña, A;2019;12;Diciembre;13,5;62,97;340;4590
